beneficiary_id,ration_card_id,head_of_household,household_size,scheme_type,entitlement_kg,rice_entitlement_kg,wheat_entitlement_kg,current_fps_id,district,taluk,latitude,longitude,registered_mobile,status,created_at
BEN-008523,RC2025108522,Ryan Agrawal,4,PHH,20,12,8,FPS-0494,BENGALURU_URBAN,BEN-Taluk-2,12.924042,77.890668,9000076434,ACTIVE,2022-12-28
BEN-008524,RC2023108523,Matthew Pandey,3,AAY,35,21,14,FPS-0086,HASSAN,HAS-Taluk-3,12.653513,76.27387,9000077431,ACTIVE,2022-07-06
BEN-008525,RC2024108524,Jonathan Chana,3,PHH,15,9,6,FPS-0406,SHIVAMOGGA,SHI-Taluk-3,13.90365,75.342782,9000078428,ACTIVE,2023-02-17
BEN-008526,RC2025108525,Nimrat Sethi,2,PHH,10,6,4,FPS-0051,BENGALURU_URBAN,BEN-Taluk-1,13.27266,77.930233,9000079425,ACTIVE,2022-05-27
BEN-008527,RC2023108526,Jalsa Rout,3,PHH,15,9,6,FPS-0275,BENGALURU_URBAN,BEN-Taluk-2,13.053279,77.843439,9000080422,ACTIVE,2023-07-04
BEN-008528,RC2024108527,Dayita Gulati,4,PHH,20,12,8,FPS-0181,SHIVAMOGGA,SHI-Taluk-4,14.04842,75.375426,9000081419,ACTIVE,2024-03-27
BEN-008529,RC2025108528,Faris Ramaswamy,5,AAY,35,22,13,FPS-0050,BENGALURU_URBAN,BEN-Taluk-2,12.994566,77.77997,9000082416,MIGRATED,2022-11-12
BEN-008530,RC2023108529,Lakshmi Deo,1,PHH,5,3,2,FPS-0484,TUMAKURU,TUM-Taluk-3,13.45544,77.034256,9000083413,ACTIVE,2022-12-29
BEN-008531,RC2024108530,Omkaar Dugar,2,PHH,10,6,4,FPS-0357,BENGALURU_URBAN,BEN-Taluk-2,12.612279,77.571196,9000084410,MIGRATED,2023-01-09
BEN-008532,RC2025108531,Umang Dasgupta,1,PHH,5,3,2,FPS-0111,HASSAN,HAS-Taluk-3,12.737973,76.054857,9000085407,MIGRATED,2022-09-17
BEN-008533,RC2023108532,Anjali Wagle,2,PHH,10,6,4,FPS-0369,BENGALURU_URBAN,BEN-Taluk-4,12.809686,77.8274,9000086404,ACTIVE,2022-11-06
BEN-008534,RC2024108533,Netra Prabhakar,5,PHH,25,15,10,FPS-0321,TUMAKURU,TUM-Taluk-1,13.474831,76.79251,9000087401,ACTIVE,2024-01-01
BEN-008535,RC2025108534,Ekaraj Ghose,7,AAY,35,23,12,FPS-0300,BENGALURU_URBAN,BEN-Taluk-3,13.181035,77.670578,9000088398,MIGRATED,2023-05-26
BEN-008536,RC2023108535,Maanav Parikh,3,PHH,15,9,6,FPS-0040,TUMAKURU,TUM-Taluk-1,13.455445,77.151183,9000089395,ACTIVE,2023-06-11
BEN-008537,RC2024108536,Mugdha Dua,2,PHH,10,6,4,FPS-0092,HASSAN,HAS-Taluk-4,13.326083,75.702333,9000050392,MIGRATED,2022-08-11
BEN-008538,RC2025108537,Krishna Panchal,4,PHH,20,13,7,FPS-0598,HASSAN,HAS-Taluk-4,12.7182,75.871209,9000051389,MIGRATED,2024-01-08
BEN-008539,RC2023108538,Ekantika Batta,6,AAY,35,22,13,FPS-0490,TUMAKURU,TUM-Taluk-3,13.481123,76.865515,9000052386,ACTIVE,2024-01-30
BEN-008540,RC2024108539,Sarthak Chaudry,5,AAY,35,20,15,FPS-0522,MANDYA,MAN-Taluk-3,12.589378,76.565127,9000053383,ACTIVE,2024-02-04
BEN-008541,RC2025108540,Garima Dugal,5,PHH,25,16,9,FPS-0235,MANDYA,MAN-Taluk-4,12.704679,77.190742,9000054380,MIGRATED,2022-04-09
BEN-008542,RC2023108541,Ekanta Bora,4,PHH,20,12,8,FPS-0475,BENGALURU_URBAN,BEN-Taluk-2,12.948155,77.701894,9000055377,ACTIVE,2023-10-24
BEN-008543,RC2024108542,Falak Lanka,4,AAY,35,22,13,FPS-0557,BENGALURU_URBAN,BEN-Taluk-2,12.674357,77.525099,9000056374,ACTIVE,2024-03-25
BEN-008544,RC2025108543,Radhika Ganesh,4,PHH,20,12,8,FPS-0193,SHIVAMOGGA,SHI-Taluk-2,13.691187,75.592633,9000057371,ACTIVE,2024-06-06
BEN-008545,RC2023108544,Vyanjana Choudhary,4,AAY,35,21,14,FPS-0057,BENGALURU_URBAN,BEN-Taluk-1,12.663471,77.464844,9000058368,ACTIVE,2024-05-14
BEN-008546,RC2024108545,Chaaya Saha,3,PHH,15,8,7,FPS-0245,MYSURU,MYS-Taluk-1,12.179546,76.272475,9000059365,ACTIVE,2023-07-15
BEN-008547,RC2025108546,Deepa Dewan,4,AAY,35,22,13,FPS-0101,BENGALURU_URBAN,BEN-Taluk-4,13.313187,77.745842,9000060362,ACTIVE,2024-04-03
BEN-008548,RC2023108547,Lopa Balay,3,PHH,15,10,5,FPS-0172,MANDYA,MAN-Taluk-1,12.351218,76.496162,9000061359,ACTIVE,2023-03-22
BEN-008549,RC2024108548,Varsha Goda,3,PHH,15,8,7,FPS-0137,SHIVAMOGGA,SHI-Taluk-4,13.682673,75.50961,9000062356,ACTIVE,2023-06-08
BEN-008550,RC2025108549,Girik Sachdeva,2,PHH,10,6,4,FPS-0231,SHIVAMOGGA,SHI-Taluk-3,14.158273,75.351924,9000063353,MIGRATED,2022-01-13
BEN-008551,RC2023108550,Gopal Sama,5,AAY,35,22,13,FPS-0532,BENGALURU_URBAN,BEN-Taluk-4,12.85837,77.458518,9000064350,MIGRATED,2022-02-05
BEN-008552,RC2024108551,Lakshit Walla,4,AAY,35,21,14,FPS-0144,BENGALURU_URBAN,BEN-Taluk-2,13.050318,77.901566,9000065347,ACTIVE,2022-01-06
BEN-008553,RC2025108552,Hritik Dutt,5,AAY,35,20,15,FPS-0363,BENGALURU_URBAN,BEN-Taluk-2,12.680812,77.470477,9000066344,ACTIVE,2024-06-02
BEN-008554,RC2023108553,Hredhaan Venkatesh,3,AAY,35,21,14,FPS-0056,SHIVAMOGGA,SHI-Taluk-1,14.13928,75.287513,9000067341,ACTIVE,2024-06-19
BEN-008555,RC2024108554,Vivaan Raj,4,PHH,20,13,7,FPS-0418,SHIVAMOGGA,SHI-Taluk-3,13.548225,75.857414,9000068338,ACTIVE,2024-03-19
BEN-008556,RC2025108555,Bhanumati Ramakrishnan,5,PHH,25,15,10,FPS-0195,MYSURU,MYS-Taluk-4,12.340726,76.309211,9000069335,MIGRATED,2022-12-24
BEN-008557,RC2023108556,Samaksh Shukla,4,AAY,35,21,14,FPS-0234,TUMAKURU,TUM-Taluk-4,13.422387,76.829467,9000070332,ACTIVE,2024-01-20
BEN-008558,RC2024108557,Ranbir Dhar,4,PHH,20,11,9,FPS-0202,MYSURU,MYS-Taluk-4,12.00551,76.552652,9000071329,MIGRATED,2022-11-12
BEN-008559,RC2025108558,Unnati Jani,5,AAY,35,21,14,FPS-0551,BENGALURU_URBAN,BEN-Taluk-2,13.112183,77.607477,9000072326,ACTIVE,2023-01-20
BEN-008560,RC2023108559,Nilima Sathe,6,PHH,30,19,11,FPS-0491,MANDYA,MAN-Taluk-1,12.578424,76.489527,9000073323,ACTIVE,2023-01-02
BEN-008561,RC2024108560,Abeer Bajwa,4,PHH,20,13,7,FPS-0075,BENGALURU_URBAN,BEN-Taluk-2,12.933864,77.732402,9000074320,ACTIVE,2024-02-15
BEN-008562,RC2025108561,Mahika Parikh,1,PHH,5,3,2,FPS-0338,BENGALURU_URBAN,BEN-Taluk-2,12.657101,77.483664,9000075317,ACTIVE,2022-11-06
BEN-008563,RC2023108562,Yadavi Pradhan,3,PHH,15,9,6,FPS-0039,MYSURU,MYS-Taluk-2,12.383909,76.686229,9000076314,ACTIVE,2023-01-18
BEN-008564,RC2024108563,Jason Srinivas,2,PHH,10,6,4,FPS-0169,BENGALURU_URBAN,BEN-Taluk-4,12.857695,77.844508,9000077311,ACTIVE,2024-01-06
BEN-008565,RC2025108564,Praneel Swamy,5,PHH,25,15,10,FPS-0355,HASSAN,HAS-Taluk-1,13.43389,76.146515,9000078308,ACTIVE,2022-09-29
BEN-008566,RC2023108565,Chatura Sachdev,2,PHH,10,6,4,FPS-0224,SHIVAMOGGA,SHI-Taluk-1,13.660458,75.832739,9000079305,MIGRATED,2023-07-28
BEN-008567,RC2024108566,Warhi Koshy,5,PHH,25,16,9,FPS-0125,BENGALURU_URBAN,BEN-Taluk-4,13.025829,77.509812,9000080302,ACTIVE,2024-01-25
BEN-008568,RC2025108567,Vidhi Magar,4,PHH,20,12,8,FPS-0565,TUMAKURU,TUM-Taluk-4,13.596683,77.002104,9000081299,MIGRATED,2023-04-20
BEN-008569,RC2023108568,Andrew Pradhan,4,PHH,20,12,8,FPS-0337,SHIVAMOGGA,SHI-Taluk-3,13.627261,75.53513,9000082296,MIGRATED,2022-10-09
BEN-008570,RC2024108569,Zayyan Bhattacharyya,2,PHH,10,6,4,FPS-0427,MYSURU,MYS-Taluk-4,12.182314,76.749703,9000083293,ACTIVE,2022-04-16
BEN-008571,RC2025108570,Idika Vora,4,PHH,20,12,8,FPS-0056,SHIVAMOGGA,SHI-Taluk-1,14.179076,75.289117,9000084290,MIGRATED,2023-07-14
BEN-008572,RC2023108571,Jonathan Patil,3,PHH,15,9,6,FPS-0587,SHIVAMOGGA,SHI-Taluk-1,13.83309,75.51653,9000085287,ACTIVE,2022-01-08
BEN-008573,RC2024108572,Chandani Viswanathan,2,PHH,10,6,4,FPS-0258,MYSURU,MYS-Taluk-2,12.414425,76.284252,9000086284,ACTIVE,2023-09-25
BEN-008574,RC2025108573,Yauvani Chaudhari,4,PHH,20,13,7,FPS-0447,MANDYA,MAN-Taluk-3,12.576593,76.572742,9000087281,MIGRATED,2024-01-21
BEN-008575,RC2023108574,Azad Ramachandran,3,PHH,15,10,5,FPS-0420,MYSURU,MYS-Taluk-1,12.07937,76.36079,9000088278,ACTIVE,2023-12-29
BEN-008576,RC2024108575,Chatresh Kala,6,AAY,35,21,14,FPS-0246,TUMAKURU,TUM-Taluk-2,13.664487,76.837783,9000089275,ACTIVE,2023-12-22
BEN-008577,RC2025108576,Reyansh Bal,4,PHH,20,13,7,FPS-0553,TUMAKURU,TUM-Taluk-2,13.351954,76.813745,9000050272,ACTIVE,2022-04-13
BEN-008578,RC2023108577,Raghav Venkataraman,4,PHH,20,12,8,FPS-0477,MYSURU,MYS-Taluk-4,12.153524,76.518633,9000051269,ACTIVE,2023-12-29
BEN-008579,RC2024108578,Vidhi Naik,4,PHH,20,13,7,FPS-0418,SHIVAMOGGA,SHI-Taluk-3,13.511047,75.866989,9000052266,ACTIVE,2023-09-02
BEN-008580,RC2025108579,Riya Bera,1,PHH,5,3,2,FPS-0166,MANDYA,MAN-Taluk-3,12.469032,76.728816,9000053263,ACTIVE,2023-07-20
BEN-008581,RC2023108580,Vrishti Natt,3,PHH,15,9,6,FPS-0014,MYSURU,MYS-Taluk-1,12.317737,76.746617,9000054260,MIGRATED,2023-07-27
BEN-008582,RC2024108581,Lohit Andra,6,AAY,35,21,14,FPS-0249,SHIVAMOGGA,SHI-Taluk-4,13.720283,75.615265,9000055257,MIGRATED,2024-03-11
BEN-008583,RC2025108582,Ira Verma,4,PHH,20,11,9,FPS-0421,TUMAKURU,TUM-Taluk-2,13.765557,76.945879,9000056254,ACTIVE,2022-11-30
BEN-008584,RC2023108583,Isaac Oak,4,PHH,20,12,8,FPS-0064,MYSURU,MYS-Taluk-1,12.246552,76.761954,9000057251,ACTIVE,2022-07-31
BEN-008585,RC2024108584,Girindra Sekhon,4,PHH,20,13,7,FPS-0429,MANDYA,MAN-Taluk-3,12.515499,76.766961,9000058248,ACTIVE,2022-03-31
BEN-008586,RC2025108585,Ishaan Bhat,4,PHH,20,12,8,FPS-0406,SHIVAMOGGA,SHI-Taluk-3,13.877255,75.365174,9000059245,ACTIVE,2022-12-05
BEN-008587,RC2023108586,Kashish Lal,6,AAY,35,21,14,FPS-0285,MANDYA,MAN-Taluk-1,12.915573,77.081293,9000060242,ACTIVE,2023-06-03
BEN-008588,RC2024108587,Dakshesh Anand,4,PHH,20,11,9,FPS-0179,MANDYA,MAN-Taluk-3,12.630945,76.897253,9000061239,ACTIVE,2024-05-14
BEN-008589,RC2025108588,Upasna Jha,5,PHH,25,15,10,FPS-0005,HASSAN,HAS-Taluk-2,13.19757,76.225374,9000062236,ACTIVE,2022-11-04
BEN-008590,RC2023108589,Rachana Wadhwa,6,PHH,30,17,13,FPS-0480,HASSAN,HAS-Taluk-2,13.406902,76.207089,9000063233,MIGRATED,2022-10-17
BEN-008591,RC2024108590,Gavin Mangat,2,PHH,10,6,4,FPS-0028,TUMAKURU,TUM-Taluk-4,13.175682,77.046213,9000064230,ACTIVE,2024-01-28
BEN-008592,RC2025108591,Benjamin Sathe,2,PHH,10,6,4,FPS-0580,HASSAN,HAS-Taluk-1,13.429384,76.303452,9000065227,ACTIVE,2024-04-21
BEN-008593,RC2023108592,Lopa Chanda,3,PHH,15,10,5,FPS-0436,HASSAN,HAS-Taluk-2,12.853165,76.134772,9000066224,ACTIVE,2022-02-11
BEN-008594,RC2024108593,Ekbal Date,4,PHH,20,12,8,FPS-0414,MYSURU,MYS-Taluk-2,12.316358,76.970256,9000067221,ACTIVE,2023-04-16
BEN-008595,RC2025108594,Onkar Madan,3,PHH,15,9,6,FPS-0275,BENGALURU_URBAN,BEN-Taluk-2,13.055395,77.8382,9000068218,MIGRATED,2023-11-15
BEN-008596,RC2023108595,Yatan Bala,1,PHH,5,3,2,FPS-0370,MYSURU,MYS-Taluk-1,12.423627,76.289029,9000069215,ACTIVE,2022-05-04
BEN-008597,RC2024108596,Girik Bajaj,5,AAY,35,23,12,FPS-0544,BENGALURU_URBAN,BEN-Taluk-4,13.063904,77.768474,9000070212,ACTIVE,2022-11-27
BEN-008598,RC2025108597,Laksh Rajan,7,AAY,35,21,14,FPS-0463,BENGALURU_URBAN,BEN-Taluk-4,12.62225,77.536654,9000071209,ACTIVE,2023-09-01
BEN-008599,RC2023108598,Zayan Gade,2,PHH,10,6,4,FPS-0419,BENGALURU_URBAN,BEN-Taluk-3,12.765831,77.856634,9000072206,ACTIVE,2022-06-05
BEN-008600,RC2024108599,Kritika Vaidya,1,PHH,5,3,2,FPS-0034,TUMAKURU,TUM-Taluk-3,13.673852,77.062834,9000073203,ACTIVE,2023-07-20
BEN-008601,RC2025108600,Radhika Mangal,3,PHH,15,8,7,FPS-0279,MANDYA,MAN-Taluk-3,12.622547,76.912647,9000074200,MIGRATED,2022-12-26
BEN-008602,RC2023108601,Harish Jayaraman,5,PHH,25,15,10,FPS-0440,TUMAKURU,TUM-Taluk-3,13.632258,76.993523,9000075197,ACTIVE,2024-03-19
BEN-008603,RC2024108602,Kabir Mitra,3,PHH,15,8,7,FPS-0209,TUMAKURU,TUM-Taluk-2,13.435779,76.829605,9000076194,ACTIVE,2024-01-25
BEN-008604,RC2025108603,Hemal Mahal,1,PHH,5,3,2,FPS-0472,MANDYA,MAN-Taluk-4,12.554965,76.549639,9000077191,ACTIVE,2022-05-04
BEN-008605,RC2023108604,Ekaraj Sastry,2,PHH,10,6,4,FPS-0286,HASSAN,HAS-Taluk-3,12.583736,76.268162,9000078188,MIGRATED,2023-06-11
BEN-008606,RC2024108605,Samarth Randhawa,7,AAY,35,19,16,FPS-0299,SHIVAMOGGA,SHI-Taluk-2,13.648918,75.815541,9000079185,ACTIVE,2022-04-16
BEN-008607,RC2025108606,Nikita Dass,7,AAY,35,21,14,FPS-0187,SHIVAMOGGA,SHI-Taluk-1,13.647663,75.719731,9000080182,MIGRATED,2024-04-13
BEN-008608,RC2023108607,Udarsh Prasad,3,PHH,15,9,6,FPS-0148,HASSAN,HAS-Taluk-1,12.883412,76.021775,9000081179,ACTIVE,2023-09-22
BEN-008609,RC2024108608,Atharv Luthra,7,AAY,35,19,16,FPS-0539,MYSURU,MYS-Taluk-4,12.292634,77.074814,9000082176,ACTIVE,2022-12-08
BEN-008610,RC2025108609,Balhaar Mangat,2,PHH,10,6,4,FPS-0014,MYSURU,MYS-Taluk-1,12.351565,76.762079,9000083173,ACTIVE,2022-09-26
BEN-008611,RC2023108610,Lajita Vaidya,1,PHH,5,3,2,FPS-0443,SHIVAMOGGA,SHI-Taluk-1,13.512915,75.897451,9000084170,ACTIVE,2024-04-03
BEN-008612,RC2024108611,Sarthak Mohanty,3,PHH,15,9,6,FPS-0182,BENGALURU_URBAN,BEN-Taluk-4,12.642667,77.542936,9000085167,MIGRATED,2022-11-18
BEN-008613,RC2025108612,Shaurya Singhal,2,PHH,10,6,4,FPS-0588,BENGALURU_URBAN,BEN-Taluk-2,12.789455,77.591347,9000086164,MIGRATED,2023-04-17
BEN-008614,RC2023108613,Meera Krishna,1,PHH,5,3,2,FPS-0175,BENGALURU_URBAN,BEN-Taluk-1,13.006971,77.639085,9000087161,ACTIVE,2023-10-31
BEN-008615,RC2024108614,Hema Kade,5,AAY,35,19,16,FPS-0421,TUMAKURU,TUM-Taluk-2,13.701898,76.934736,9000088158,ACTIVE,2023-01-15
BEN-008616,RC2025108615,Gunbir Dani,2,PHH,10,6,4,FPS-0329,MANDYA,MAN-Taluk-2,12.35718,76.912021,9000089155,ACTIVE,2023-10-29
BEN-008617,RC2023108616,Mohini Ramanathan,1,PHH,5,3,2,FPS-0391,MANDYA,MAN-Taluk-3,12.564481,76.54002,9000050152,MIGRATED,2023-10-31
BEN-008618,RC2024108617,Siddharth Andra,7,AAY,35,22,13,FPS-0083,MYSURU,MYS-Taluk-3,12.74588,76.267854,9000051149,ACTIVE,2023-09-05
BEN-008619,RC2025108618,Upadhriti Upadhyay,4,AAY,35,22,13,FPS-0013,BENGALURU_URBAN,BEN-Taluk-2,12.855969,77.495759,9000052146,ACTIVE,2022-07-07
BEN-008620,RC2023108619,Liam Singhal,6,AAY,35,21,14,FPS-0307,BENGALURU_URBAN,BEN-Taluk-2,12.650995,77.418955,9000053143,ACTIVE,2023-11-25
BEN-008621,RC2024108620,Eta Agrawal,3,PHH,15,10,5,FPS-0044,BENGALURU_URBAN,BEN-Taluk-4,12.984119,77.920618,9000054140,MIGRATED,2023-09-24
BEN-008622,RC2025108621,Hemal Ahuja,2,PHH,10,6,4,FPS-0450,BENGALURU_URBAN,BEN-Taluk-1,13.085485,77.550425,9000055137,ACTIVE,2022-10-04
BEN-008623,RC2023108622,Shaurya Mand,7,AAY,35,20,15,FPS-0332,BENGALURU_URBAN,BEN-Taluk-1,12.654139,77.486923,9000056134,ACTIVE,2022-07-06
BEN-008624,RC2024108623,Bachittar Guha,3,PHH,15,9,6,FPS-0389,MYSURU,MYS-Taluk-1,12.155624,76.987704,9000057131,ACTIVE,2024-03-13
BEN-008625,RC2025108624,Abdul Tata,5,PHH,25,14,11,FPS-0548,HASSAN,HAS-Taluk-1,12.889286,76.190563,9000058128,ACTIVE,2023-12-29
BEN-008626,RC2023108625,Nathan Wason,3,PHH,15,10,5,FPS-0315,TUMAKURU,TUM-Taluk-3,13.437534,76.974491,9000059125,MIGRATED,2022-10-21
BEN-008627,RC2024108626,Yagnesh Bose,2,PHH,10,6,4,FPS-0085,MANDYA,MAN-Taluk-4,12.667015,77.07459,9000060122,ACTIVE,2022-05-11
BEN-008628,RC2025108627,Inaya Bansal,6,PHH,30,18,12,FPS-0178,TUMAKURU,TUM-Taluk-4,13.373665,77.01654,9000061119,ACTIVE,2022-08-13
BEN-008629,RC2023108628,Lucky Hans,5,PHH,25,16,9,FPS-0558,MYSURU,MYS-Taluk-1,12.495508,76.309538,9000062116,ACTIVE,2022-01-19
BEN-008630,RC2024108629,Krishna Joshi,4,AAY,35,20,15,FPS-0023,HASSAN,HAS-Taluk-2,12.704823,76.20935,9000063113,ACTIVE,2023-01-02
BEN-008631,RC2025108630,Harrison Kurian,5,AAY,35,22,13,FPS-0253,TUMAKURU,TUM-Taluk-2,13.272309,76.965198,9000064110,ACTIVE,2023-08-30
BEN-008632,RC2023108631,Ayaan Choudhary,4,PHH,20,12,8,FPS-0151,BENGALURU_URBAN,BEN-Taluk-2,13.142458,77.773419,9000065107,MIGRATED,2024-03-26
BEN-008633,RC2024108632,Meera Ganesh,2,PHH,10,6,4,FPS-0437,SHIVAMOGGA,SHI-Taluk-1,13.850006,75.634284,9000066104,ACTIVE,2023-12-01
BEN-008634,RC2025108633,Ethan Babu,5,PHH,25,15,10,FPS-0435,MANDYA,MAN-Taluk-1,12.852375,76.98018,9000067101,ACTIVE,2022-02-18
BEN-008635,RC2023108634,Tristan Saha,7,AAY,35,21,14,FPS-0367,HASSAN,HAS-Taluk-3,13.185541,75.788865,9000068098,ACTIVE,2023-06-20
BEN-008636,RC2024108635,Max Raj,5,PHH,25,15,10,FPS-0149,SHIVAMOGGA,SHI-Taluk-4,13.813051,75.946775,9000069095,MIGRATED,2022-11-02
BEN-008637,RC2025108636,Manthan Ganesan,3,PHH,15,9,6,FPS-0403,TUMAKURU,TUM-Taluk-4,13.254632,76.902554,9000070092,ACTIVE,2022-11-22
BEN-008638,RC2023108637,Harinakshi Rastogi,3,PHH,15,8,7,FPS-0193,SHIVAMOGGA,SHI-Taluk-2,13.678202,75.597348,9000071089,ACTIVE,2022-12-04
BEN-008639,RC2024108638,Hemangini Chadha,3,PHH,15,10,5,FPS-0170,MYSURU,MYS-Taluk-4,12.373333,76.471574,9000072086,MIGRATED,2022-04-10
BEN-008640,RC2025108639,Yuvraj Gole,3,PHH,15,9,6,FPS-0264,MYSURU,MYS-Taluk-3,12.172024,76.743159,9000073083,MIGRATED,2022-02-24
BEN-008641,RC2023108640,Christopher Verma,4,PHH,20,12,8,FPS-0555,HASSAN,HAS-Taluk-4,13.21295,76.373025,9000074080,MIGRATED,2022-01-18
BEN-008642,RC2024108641,Triya Atwal,4,PHH,20,12,8,FPS-0232,BENGALURU_URBAN,BEN-Taluk-2,12.795373,77.613191,9000075077,ACTIVE,2023-03-12
BEN-008643,RC2025108642,Darsh Dhingra,4,PHH,20,13,7,FPS-0104,MANDYA,MAN-Taluk-1,12.488263,76.699837,9000076074,ACTIVE,2023-05-09
BEN-008644,RC2023108643,Maanas Bhatnagar,5,PHH,25,15,10,FPS-0315,TUMAKURU,TUM-Taluk-3,13.424725,77.014488,9000077071,ACTIVE,2023-03-20
BEN-008645,RC2024108644,Kamya Nazareth,5,PHH,25,16,9,FPS-0099,SHIVAMOGGA,SHI-Taluk-2,13.550985,75.859454,9000078068,ACTIVE,2022-02-24
BEN-008646,RC2025108645,Xavier Dayal,3,PHH,15,9,6,FPS-0001,BENGALURU_URBAN,BEN-Taluk-3,13.299,77.921086,9000079065,ACTIVE,2024-03-06
BEN-008647,RC2023108646,Manbir Sant,4,AAY,35,21,14,FPS-0366,MANDYA,MAN-Taluk-2,12.603451,76.583131,9000080062,ACTIVE,2022-09-03
BEN-008648,RC2024108647,Ronith Shankar,2,PHH,10,6,4,FPS-0481,SHIVAMOGGA,SHI-Taluk-2,13.967518,75.331276,9000081059,ACTIVE,2024-06-18
BEN-008649,RC2025108648,Kalpit Chaudhry,2,PHH,10,6,4,FPS-0048,HASSAN,HAS-Taluk-4,13.010418,76.076733,9000082056,ACTIVE,2023-12-11
BEN-008650,RC2023108649,Vedika Saini,5,PHH,25,16,9,FPS-0388,BENGALURU_URBAN,BEN-Taluk-4,12.792732,77.370382,9000083053,ACTIVE,2023-08-17
BEN-008651,RC2024108650,Onkar Keer,5,AAY,35,20,15,FPS-0227,MYSURU,MYS-Taluk-2,12.031185,76.597024,9000084050,ACTIVE,2023-05-08
BEN-008652,RC2025108651,Jagdish Swamy,3,AAY,35,20,15,FPS-0360,MANDYA,MAN-Taluk-2,12.874253,76.970265,9000085047,MIGRATED,2022-05-21
BEN-008653,RC2023108652,Aarnav Narayan,5,AAY,35,21,14,FPS-0410,MANDYA,MAN-Taluk-1,12.744652,76.874519,9000086044,ACTIVE,2022-07-31
BEN-008654,RC2024108653,Rachana Dayal,1,PHH,5,3,2,FPS-0536,HASSAN,HAS-Taluk-3,12.592964,76.201951,9000087041,ACTIVE,2022-03-21
BEN-008655,RC2025108654,Gavin Bhatia,2,PHH,10,6,4,FPS-0119,BENGALURU_URBAN,BEN-Taluk-2,12.925986,77.89021,9000088038,ACTIVE,2023-09-06
BEN-008656,RC2023108655,Shivansh Verma,4,PHH,20,13,7,FPS-0307,BENGALURU_URBAN,BEN-Taluk-2,12.66371,77.393378,9000089035,ACTIVE,2023-10-12
BEN-008657,RC2024108656,Frado Deshpande,2,PHH,10,6,4,FPS-0468,SHIVAMOGGA,SHI-Taluk-1,13.779608,75.925894,9000050032,MIGRATED,2024-01-23
BEN-008658,RC2025108657,Jai Dixit,5,AAY,35,23,12,FPS-0239,MYSURU,MYS-Taluk-2,12.261392,77.018636,9000051029,ACTIVE,2023-04-28
BEN-008659,RC2023108658,Patrick Bhandari,5,PHH,25,14,11,FPS-0309,TUMAKURU,TUM-Taluk-4,13.570005,77.165056,9000052026,ACTIVE,2022-01-25
BEN-008660,RC2024108659,Chavvi Dutta,3,PHH,15,9,6,FPS-0397,MANDYA,MAN-Taluk-4,12.284061,76.464098,9000053023,ACTIVE,2024-04-06
BEN-008661,RC2025108660,Yashica Madan,4,PHH,20,11,9,FPS-0578,TUMAKURU,TUM-Taluk-4,13.380999,76.723619,9000054020,MIGRATED,2023-09-25
BEN-008662,RC2023108661,Sanaya Sagar,5,PHH,25,16,9,FPS-0562,SHIVAMOGGA,SHI-Taluk-1,13.822911,75.539193,9000055017,ACTIVE,2024-03-04
BEN-008663,RC2024108662,Yatan Sur,3,PHH,15,8,7,FPS-0421,TUMAKURU,TUM-Taluk-2,13.750888,76.926626,9000056014,ACTIVE,2023-03-16
BEN-008664,RC2025108663,Leena Trivedi,4,PHH,20,13,7,FPS-0596,TUMAKURU,TUM-Taluk-2,13.432745,76.774013,9000057011,ACTIVE,2022-03-01
BEN-008665,RC2023108664,Bimala Sur,4,PHH,20,11,9,FPS-0392,HASSAN,HAS-Taluk-1,13.259615,75.705218,9000058008,ACTIVE,2023-01-17
BEN-008666,RC2024108665,Dalaja Palla,7,AAY,35,22,13,FPS-0146,TUMAKURU,TUM-Taluk-1,13.699401,76.731778,9000059005,MIGRATED,2023-06-09
BEN-008667,RC2025108666,Nihal Gour,7,AAY,35,20,15,FPS-0230,HASSAN,HAS-Taluk-3,13.237683,76.030665,9000060002,ACTIVE,2023-06-21
BEN-008668,RC2023108667,Laban Rout,5,PHH,25,16,9,FPS-0567,HASSAN,HAS-Taluk-3,13.207981,75.958594,9000060999,ACTIVE,2023-12-04
BEN-008669,RC2024108668,Qabil Palla,1,PHH,5,3,2,FPS-0218,SHIVAMOGGA,SHI-Taluk-1,13.674402,75.862218,9000061996,ACTIVE,2023-10-06
BEN-008670,RC2025108669,Vasudha Bumb,2,PHH,10,6,4,FPS-0211,HASSAN,HAS-Taluk-1,12.871662,76.163833,9000062993,ACTIVE,2022-06-13
BEN-008671,RC2023108670,Ekapad Mohan,3,AAY,35,20,15,FPS-0511,HASSAN,HAS-Taluk-4,12.623746,76.305972,9000063990,ACTIVE,2023-12-30
BEN-008672,RC2024108671,Daniel Srivastava,4,PHH,20,11,9,FPS-0355,HASSAN,HAS-Taluk-1,13.450668,76.2066,9000064987,ACTIVE,2023-07-02
BEN-008673,RC2025108672,Jagrati Natt,4,PHH,20,12,8,FPS-0082,BENGALURU_URBAN,BEN-Taluk-4,12.576722,77.653412,9000065984,ACTIVE,2023-06-23
BEN-008674,RC2023108673,Panini Chakraborty,4,PHH,20,12,8,FPS-0468,SHIVAMOGGA,SHI-Taluk-1,13.781868,75.864808,9000066981,ACTIVE,2023-06-27
